Type: excitation
Name: Lumencor-CFP (LED)
wavelength, intensity:
412.75086075,0.00282615
412.86288135,0.00213523
412.97490791,0.00280793
413.08694044,0.00199393
413.19897892,0.00274760
413.31102336,0.00210042
413.42307376,0.00273260
413.53513010,0.00221079
413.64719240,0.00270360
413.75926064,0.00218129
413.87133482,0.00305445
413.98341495,0.00232261
414.09550101,0.00307624
414.20759301,0.00092079
414.31969094,0.00439640
414.43179480,0.00241727
414.54390459,0.00311087
414.65602031,0.00211863
414.76814195,0.00295485
414.88026952,0.00234572
414.99240300,0.00296443
415.10454239,0.00243836
415.21668770,0.00287060
415.32883892,0.00232211
415.44099605,0.00304577
415.55315909,0.00239859
415.66532803,0.00315694
415.77750287,0.00260207
415.88968361,0.00351085
416.00187024,0.00112521
416.11406277,0.00450584
416.22626119,0.00246502
416.33846550,0.00334430
416.45067569,0.00266667
416.56289177,0.00332957
416.67511372,0.00267954
416.78734156,0.00340461
416.89957527,0.00275621
417.01181486,0.00322406
417.12406032,0.00277193
417.23631164,0.00330054
417.34856883,0.00280184
417.46083189,0.00345562
417.57310080,0.00278569
417.68537557,0.00371341
417.79765620,0.00154296
417.90994269,0.00479589
418.02223502,0.00301424
418.13453320,0.00367950
418.24683723,0.00307881
418.35914710,0.00382404
418.47146282,0.00313801
418.58378437,0.00388021
418.69611176,0.00315627
418.80844498,0.00386935
418.92078403,0.00319387
419.03312891,0.00399149
419.14547961,0.00323041
419.25783614,0.00404462
419.37019849,0.00344721
419.48256666,0.00444176
419.59494065,0.00224328
419.70732044,0.00563890
419.81970605,0.00365864
419.93209747,0.00447127
420.04449469,0.00391010
420.15689772,0.00451898
420.26930655,0.00431966
420.38172117,0.00482982
420.49414159,0.00428084
420.60656781,0.00518841
420.71899981,0.00461836
420.83143761,0.00565786
420.94388119,0.00500873
421.05633055,0.00578768
421.16878570,0.00521535
421.28124662,0.00620004
421.39371332,0.00425225
421.50618579,0.00775530
421.61866403,0.00613969
421.73114804,0.00682411
421.84363782,0.00678552
421.95613336,0.00774592
422.06863466,0.00760933
422.18114172,0.00874920
422.29365454,0.00861936
422.40617310,0.01002937
422.51869742,0.01003890
422.63122749,0.01210222
422.74376331,0.01286734
422.85630486,0.01564451
422.96885216,0.01766944
423.08140520,0.02239998
423.19396397,0.02530486
423.30652847,0.03521222
423.41909871,0.04159718
423.53167468,0.05159456
423.64425637,0.06033241
423.75684378,0.07124494
423.86943691,0.07956680
423.98203577,0.08871996
424.09464034,0.09551784
424.20725062,0.10274275
424.31986661,0.10743685
424.43248831,0.11293758
424.54511572,0.11611030
424.65774883,0.12094075
424.77038764,0.12329150
424.88303215,0.12777089
424.99568235,0.12873585
425.10833825,0.13521364
425.22099984,0.13610446
425.33366712,0.14046027
425.44634008,0.14314014
