Type: Filter
Name: DV-EM-Cy5.csv
wavelength,transmision
571.517059,0.016351
571.632375,0.014802
571.747692,0.014670
571.863008,0.014708
571.978325,0.014477
572.093641,0.013814
572.208957,0.013968
572.324274,0.014130
572.439590,0.014015
572.554907,0.012556
572.670223,0.011596
572.785540,0.010684
572.900856,0.009700
573.016172,0.010880
573.131489,0.011457
573.246805,0.010742
573.362122,0.010210
573.477438,0.009711
573.592755,0.009269
573.708071,0.010764
573.823387,0.010378
573.938704,0.009025
574.054020,0.007170
574.169337,0.007737
574.284653,0.007613
574.399970,0.007015
574.515286,0.006620
574.630602,0.008700
574.745919,0.008627
574.861235,0.008520
574.976552,0.009236
575.091868,0.008883
575.207185,0.008719
575.322501,0.008700
575.437817,0.006964
575.553134,0.006721
575.668450,0.006849
575.783767,0.006635
575.899083,0.008040
576.014400,0.007164
576.129716,0.007448
576.245032,0.005879
576.360349,0.005939
576.475665,0.006008
576.590982,0.006390
576.706298,0.006114
576.821614,0.005458
576.936931,0.005295
577.052247,0.004872
577.167564,0.005335
577.282880,0.004145
577.398197,0.003850
577.513513,0.004495
577.628829,0.004631
577.744146,0.004832
577.859462,0.005836
577.974779,0.006991
578.090095,0.006690
578.205412,0.006852
578.320728,0.007086
578.436044,0.007397
578.551361,0.007724
578.666677,0.008379
578.781994,0.010115
578.897310,0.009885
579.012627,0.010087
579.127943,0.010933
579.243259,0.012073
579.358576,0.012429
579.473892,0.012796
579.589209,0.011488
579.704525,0.010668
579.819842,0.009835
579.935158,0.010214
580.050474,0.008861
580.165791,0.010912
580.281107,0.009579
580.396424,0.010506
580.511740,0.009990
580.627056,0.011330
580.742373,0.011306
580.857689,0.010773
580.973006,0.010342
581.088322,0.010509
581.203639,0.010338
581.318955,0.011152
581.434271,0.010732
581.549588,0.009740
581.664904,0.008897
581.780221,0.007977
581.895537,0.008848
582.010854,0.008538
582.126170,0.009578
582.241486,0.009656
582.356803,0.009964
582.472119,0.010363
582.587436,0.010893
582.702752,0.010114
582.818069,0.007352
582.933385,0.007950
583.048701,0.009171
583.164018,0.012137
583.279334,0.013712
583.394651,0.014463
583.509967,0.015421
583.625284,0.017216
583.740600,0.017300
583.855916,0.016956
583.971233,0.017734
584.086549,0.017995
584.201866,0.018875
584.317182,0.019434
584.432498,0.020162
584.547815,0.020916
584.663131,0.020180
584.778448,0.020217
584.893764,0.019722
585.009081,0.019515
585.124397,0.019050
585.239713,0.018476
585.355030,0.017051
585.470346,0.017915
585.585663,0.017534
585.700979,0.018038
585.816296,0.016709
585.931612,0.018737
586.046928,0.015244
586.162245,0.014857
586.277561,0.014298
586.392878,0.015696
586.508194,0.014677
586.623511,0.014720
586.738827,0.013856
586.854143,0.012865
586.969460,0.012316
587.084776,0.011682
587.200093,0.011258
587.315409,0.010284
587.430726,0.010991
587.546042,0.011445
587.661358,0.010581
587.776675,0.010678
587.891991,0.010152
588.007308,0.009427
588.122624,0.008403
588.237941,0.007856
588.353257,0.007431
588.468573,0.005892
588.583890,0.005687
588.699206,0.009295
588.814523,0.011166
588.929839,0.010986
589.045155,0.009485
589.160472,0.008687
589.275788,0.009644
589.391105,0.008745
589.506421,0.008491
589.621738,0.008294
589.737054,0.008776
589.852370,0.008575
589.967687,0.009126
