Type: Filter
Name: DV-EM-tritc.csv
wavelength,transmision
609.571479,1.041326
609.686795,1.040170
609.802112,1.040327
609.917428,1.039588
610.032745,1.040222
610.148061,1.038260
610.263378,1.039145
610.378694,1.040032
610.494010,1.038500
610.609327,1.040951
610.724643,1.041749
610.839960,1.043674
610.955276,1.042953
611.070593,1.043553
611.185909,1.045466
611.301225,1.044236
611.416542,1.045241
611.531858,1.046075
611.647175,1.047888
611.762491,1.047911
611.877808,1.044591
611.993124,1.045383
612.108440,1.046584
612.223757,1.049122
612.339073,1.050581
612.454390,1.053590
612.569706,1.056732
612.685022,1.057936
612.800339,1.057931
612.915655,1.059174
613.030972,1.057975
613.146288,1.057753
613.261605,1.057454
613.376921,1.055732
613.492237,1.057768
613.607554,1.058804
613.722870,1.060262
613.838187,1.058150
613.953503,1.059582
614.068820,1.061583
614.184136,1.061960
614.299452,1.061696
614.414769,1.061840
614.530085,1.062406
614.645402,1.064124
614.760718,1.061965
614.876035,1.062158
614.991351,1.060910
615.106667,1.060124
615.221984,1.056807
615.337300,1.056943
615.452617,1.056509
615.567933,1.054054
615.683250,1.051013
615.798566,1.050249
615.913882,1.049701
616.029199,1.050270
616.144515,1.046239
616.259832,1.045900
616.375148,1.046189
616.490464,1.044055
616.605781,1.042907
616.721097,1.041210
616.836414,1.042367
616.951730,1.044233
617.067047,1.038475
617.182363,1.042100
617.297679,1.043771
617.412996,1.045806
617.528312,1.044973
617.643629,1.046023
617.758945,1.050714
617.874262,1.051513
617.989578,1.053154
618.104894,1.052675
618.220211,1.054125
618.335527,1.055253
618.450844,1.051595
618.566160,1.051428
618.681477,1.051056
618.796793,1.050849
618.912109,1.048555
619.027426,1.043717
619.142742,1.044063
619.258059,1.046259
619.373375,1.046064
619.488692,1.047011
619.604008,1.050257
619.719324,1.057406
619.834641,1.057942
619.949957,1.060821
620.065274,1.063014
620.180590,1.064642
620.295907,1.064342
620.411223,1.064073
620.526539,1.063604
620.641856,1.060358
620.757172,1.053681
620.872489,1.046553
620.987805,1.039383
621.103121,1.029225
621.218438,1.013778
621.333754,0.998326
621.449071,0.982761
621.564387,0.966782
621.679704,0.944158
621.795020,0.919542
621.910336,0.892769
622.025653,0.866210
622.140969,0.839697
622.256286,0.809396
622.371602,0.781039
622.486919,0.750429
622.602235,0.719299
622.717551,0.687532
622.832868,0.652583
622.948184,0.618972
623.063501,0.586465
623.178817,0.551469
623.294134,0.514639
623.409450,0.476963
623.524766,0.442275
623.640083,0.407634
623.755399,0.373672
623.870716,0.340893
623.986032,0.308926
624.101349,0.277203
624.216665,0.245785
624.331981,0.218961
624.447298,0.191433
624.562614,0.166141
624.677931,0.144527
624.793247,0.126264
624.908563,0.110930
625.023880,0.097695
625.139196,0.086464
625.254513,0.075937
625.369829,0.069662
625.485146,0.064605
625.600462,0.060801
625.715778,0.057960
625.831095,0.052443
625.946411,0.051874
626.061728,0.049560
626.177044,0.048652
626.292361,0.045395
626.407677,0.042856
626.522993,0.044027
626.638310,0.043980
626.753626,0.038242
626.868943,0.036443
626.984259,0.035629
627.099576,0.034679
627.214892,0.032960
627.330208,0.031149
627.445525,0.028765
627.560841,0.025346
627.676158,0.024755
627.791474,0.024924
627.906791,0.027539
628.022107,0.023974
628.137423,0.026821
628.252740,0.027444
628.368056,0.028521
628.483373,0.029986
628.598689,0.026939
628.714005,0.024012
628.829322,0.028508
628.944638,0.027285
629.059955,0.027764
629.175271,0.029298
629.290588,0.033979
629.405904,0.034067
629.521220,0.031523
629.636537,0.033467
629.751853,0.034410
629.867170,0.033865
629.982486,0.033271
630.097803,0.030950
630.213119,0.029856
630.328435,0.030664
630.443752,0.029181
630.559068,0.028443
630.674385,0.030364
630.789701,0.030789
630.905018,0.031782
631.020334,0.035446
631.135650,0.039937
631.250967,0.040299
631.366283,0.040202
631.481600,0.038665
631.596916,0.038168
631.712233,0.039686
631.827549,0.039037
631.942865,0.040093
632.058182,0.039117
632.173498,0.039369
632.288815,0.035965
632.404131,0.033698
632.519447,0.032764
632.634764,0.034141
632.750080,0.032139
632.865397,0.030425
632.980713,0.029150
633.096030,0.026461
633.211346,0.027185
633.326662,0.029392
633.441979,0.030213
633.557295,0.031363
633.672612,0.031629
633.787928,0.032511
633.903245,0.037437
634.018561,0.036164
634.133877,0.035797
634.249194,0.033635
634.364510,0.032969
634.479827,0.032680
634.595143,0.030759
634.710460,0.030037
634.825776,0.031005
634.941092,0.031037
635.056409,0.029507
635.171725,0.028331
635.287042,0.028862
635.402358,0.029641
635.517675,0.029216
635.632991,0.027548
635.748307,0.027831
635.863624,0.027837
635.978940,0.029258
636.094257,0.030240
636.209573,0.032162
636.324890,0.035905
636.440206,0.039201
636.555522,0.043397
636.670839,0.046545
636.786155,0.046340
636.901472,0.046125
637.016788,0.045965
637.132104,0.044625
637.247421,0.043847
637.362737,0.043783
637.478054,0.043096
637.593370,0.044568
637.708687,0.041665
637.824003,0.039302
637.939319,0.037113
638.054636,0.034383
638.169952,0.037322
638.285269,0.037553
638.400585,0.037758
638.515902,0.039717
638.631218,0.040605
638.746534,0.040310
638.861851,0.038884
638.977167,0.044944
639.092484,0.045382
639.207800,0.044898
639.323117,0.047464
639.438433,0.048176
639.553749,0.049422
639.669066,0.047962
639.784382,0.048961
639.899699,0.048375
640.015015,0.047149
640.130332,0.049440
640.245648,0.048567
640.360964,0.045941
640.476281,0.049878
640.591597,0.050561
640.706914,0.052431
640.822230,0.050528
640.937546,0.052390
641.052863,0.052036
641.168179,0.052885
641.283496,0.051876
641.398812,0.052298
641.514129,0.052350
641.629445,0.048598
641.744761,0.049025
641.860078,0.047857
641.975394,0.047490
642.090711,0.048518
642.206027,0.046844
642.321344,0.048924
642.436660,0.048220
642.551976,0.045327
642.667293,0.043922
642.782609,0.041714
642.897926,0.041465
643.013242,0.038950
643.128559,0.035576
643.243875,0.034248
643.359191,0.034449
643.474508,0.031879
643.589824,0.031596
643.705141,0.029758
643.820457,0.032578
643.935774,0.036389
644.051090,0.033105
644.166406,0.033910
644.281723,0.032629
644.397039,0.030724
644.512356,0.029031
644.627672,0.029774
644.742988,0.033344
644.858305,0.032790
644.973621,0.032208
645.088938,0.036284
645.204254,0.041006
645.319571,0.043381
645.434887,0.044085
645.550203,0.048841
645.665520,0.049422
645.780836,0.054487
645.896153,0.056878
646.011469,0.051301
646.126786,0.053472
646.242102,0.059422
646.357418,0.059400
646.472735,0.060580
646.588051,0.059559
646.703368,0.064659
646.818684,0.062226
646.934001,0.061997
647.049317,0.059941
647.164633,0.061833
647.279950,0.062456
647.395266,0.060981
647.510583,0.063850
647.625899,0.061004
647.741216,0.058558
647.856532,0.061369
647.971848,0.059328
648.087165,0.059625
648.202481,0.056432
648.317798,0.046534
648.433114,0.045653
648.548430,0.045848
648.663747,0.045247
648.779063,0.038977
648.894380,0.036340
649.009696,0.036838
649.125013,0.034094
649.240329,0.033419
649.355645,0.032442
649.470962,0.033564
649.586278,0.034897
649.701595,0.027861
649.816911,0.024670
649.932228,0.025201
650.047544,0.022485
650.162860,0.020802
650.278177,0.022425
650.393493,0.025259
650.508810,0.026313
650.624126,0.028288
650.739443,0.027161
650.854759,0.033702
650.970075,0.033588
651.085392,0.030459
651.200708,0.029805
651.316025,0.033867
651.431341,0.031737
651.546658,0.027949
651.661974,0.029994
651.777290,0.031513
651.892607,0.040207
652.007923,0.038040
652.123240,0.038906
652.238556,0.045824
652.353872,0.049114
652.469189,0.051991
652.584505,0.054449
652.699822,0.059416
652.815138,0.058390
652.930455,0.062317
653.045771,0.063528
653.161087,0.065964
653.276404,0.066513
653.391720,0.063871
653.507037,0.063834
653.622353,0.067236
653.737670,0.065399
653.852986,0.061830
653.968302,0.063650
654.083619,0.063837
654.198935,0.066044
654.314252,0.067527
654.429568,0.069068
654.544885,0.067211
654.660201,0.067708
654.775517,0.065510
654.890834,0.066805
655.006150,0.071301
655.121467,0.064868
655.236783,0.063561
655.352100,0.065097
655.467416,0.061084
655.582732,0.063657
655.698049,0.061046
655.813365,0.063541
655.928682,0.063117
656.043998,0.062390
656.159315,0.058801
656.274631,0.058932
656.389947,0.054999
656.505264,0.053458
656.620580,0.052102
656.735897,0.052003
656.851213,0.053222
656.966529,0.052037
657.081846,0.050994
657.197162,0.048227
657.312479,0.054141
657.427795,0.058016
657.543112,0.052608
657.658428,0.055740
657.773744,0.060045
657.889061,0.060670
658.004377,0.062996
658.119694,0.065396
658.235010,0.067823
658.350327,0.065923
658.465643,0.063141
658.580959,0.061136
658.696276,0.071125
658.811592,0.069163
658.926909,0.066227
659.042225,0.063665
659.157542,0.061278
659.272858,0.060926
659.388174,0.063211
659.503491,0.057445
659.618807,0.058603
659.734124,0.060608
659.849440,0.056903
659.964757,0.057741
660.080073,0.061601
660.195389,0.057232
660.310706,0.050130
660.426022,0.050106
660.541339,0.050286
660.656655,0.053564
660.771971,0.055529
660.887288,0.056268
661.002604,0.062798
661.117921,0.060491
661.233237,0.059464
661.348554,0.062391
661.463870,0.067315
661.579186,0.067618
661.694503,0.062881
661.809819,0.063685
661.925136,0.061684
662.040452,0.062519
662.155769,0.063415
662.271085,0.071341
662.386401,0.074615
662.501718,0.076628
662.617034,0.076573
662.732351,0.077224
662.847667,0.081538
662.962984,0.083070
663.078300,0.086436
663.193616,0.087138
663.308933,0.092904
663.424249,0.101139
663.539566,0.096363
663.654882,0.094830
663.770199,0.096090
663.885515,0.097754
664.000831,0.090942
664.116148,0.082624
664.231464,0.086335
664.346781,0.081344
664.462097,0.084631
664.577413,0.081555
664.692730,0.084912
664.808046,0.082739
664.923363,0.082625
665.038679,0.086074
665.153996,0.088610
665.269312,0.082612
665.384628,0.085447
665.499945,0.080561
665.615261,0.082571
665.730578,0.080079
665.845894,0.073724
665.961211,0.072984
666.076527,0.079730
666.191843,0.083329
666.307160,0.085042
666.422476,0.090857
666.537793,0.097086
666.653109,0.094379
666.768426,0.086766
666.883742,0.087953
666.999058,0.091064
667.114375,0.086354
667.229691,0.078345
667.345008,0.073385
667.460324,0.083117
667.575641,0.089823
667.690957,0.089018
667.806273,0.097476
667.921590,0.105048
668.036906,0.106268
668.152223,0.098369
668.267539,0.096998
668.382856,0.097926
668.498172,0.093202
668.613488,0.092817
668.728805,0.094102
668.844121,0.088381
668.959438,0.088410
669.074754,0.087177
669.190070,0.087270
669.305387,0.086419
669.420703,0.086357
669.536020,0.086598
669.651336,0.087813
669.766653,0.025512
669.881969,0.038748
669.997285,0.047117
670.112602,0.061173
670.227918,0.080538
670.343235,0.090992
670.458551,0.106521
670.573868,0.113996
670.689184,0.124221
670.804500,0.134447
670.919817,0.144317
