## Type: excitation
## Name: Lumencor-mCherry (LED)
wavelength,intensity
408.38673551,0.00219457
408.49852158,0.00277299
408.61031372,0.00217681
408.72211191,0.00275778
408.83391616,0.00213023
408.94572646,0.00269275
409.05754281,0.00207456
409.16936521,0.00273533
409.28119366,0.00214241
409.39302815,0.00278067
409.50486868,0.00206686
409.61671525,0.00292012
409.72856786,0.00088989
409.84042650,0.00414554
409.95229117,0.00205257
410.06416187,0.00272925
410.17603860,0.00228954
410.28792135,0.00281113
410.39981012,0.00211502
410.51170491,0.00268646
410.62360571,0.00206358
410.73551253,0.00257699
410.84742536,0.00214197
410.95934420,0.00271662
411.07126905,0.00216747
411.18319990,0.00279849
411.29513675,0.00216320
411.40707959,0.00272670
411.51902844,0.00202287
411.63098328,0.00256717
411.74294410,0.00207624
411.85491092,0.00276013
411.96688372,0.00202619
412.07886251,0.00283126
412.19084728,0.00210847
412.30283803,0.00300009
412.41483475,0.00073478
412.52683744,0.00409520
412.63884611,0.00205376
412.75086075,0.00273886
412.86288135,0.00203276
412.97490791,0.00278446
413.08694044,0.00207223
413.19897892,0.00274185
413.31102336,0.00202078
413.42307376,0.00267426
413.53513010,0.00208439
413.64719240,0.00259011
413.75926064,0.00209936
413.87133482,0.00261163
413.98341495,0.00226238
414.09550101,0.00272415
414.20759301,0.00215690
414.31969094,0.00280905
414.43179480,0.00213843
414.54390459,0.00266423
414.65602031,0.00198196
414.76814195,0.00258538
414.88026952,0.00208812
414.99240300,0.00298937
415.10454239,0.00058628
415.21668770,0.00395653
415.32883892,0.00218544
415.44099605,0.00286631
415.55315909,0.00212511
415.66532803,0.00266750
415.77750287,0.00206072
415.88968361,0.00273559
416.00187024,0.00221539
416.11406277,0.00270986
416.22626119,0.00212532
416.33846550,0.00265465
416.45067569,0.00214641
416.56289177,0.00273720
416.67511372,0.00208556
416.78734156,0.00273722
416.89957527,0.00205961
417.01181486,0.00254821
417.12406032,0.00212838
417.23631164,0.00274216
417.34856883,0.00216859
417.46083189,0.00265277
417.57310080,0.00205863
417.68537557,0.00298768
417.79765620,0.00069786
417.90994269,0.00407605
418.02223502,0.00214172
418.13453320,0.00274331
418.24683723,0.00211458
418.35914710,0.00282587
418.47146282,0.00216628
418.58378437,0.00270351
418.69611176,0.00203785
418.80844498,0.00280552
418.92078403,0.00217559
419.03312891,0.00276153
419.14547961,0.00195716
419.25783614,0.00281839
419.37019849,0.00223361
419.48256666,0.00276411
419.59494065,0.00217933
419.70732044,0.00275989
419.81970605,0.00197350
419.93209747,0.00273111
420.04449469,0.00204931
420.15689772,0.00274795
420.26930655,0.00218800
420.38172117,0.00300903
420.49414159,0.00058511
420.60656781,0.00414316
420.71899981,0.00203644
420.83143761,0.00283545
420.94388119,0.00212814
421.05633055,0.00268061
421.16878570,0.00231384
421.28124662,0.00268036
421.39371332,0.00200814
421.50618579,0.00276575
421.61866403,0.00207506
421.73114804,0.00264503
421.84363782,0.00208063
421.95613336,0.00277674
422.06863466,0.00213396
422.18114172,0.00284569
422.29365454,0.00209982
422.40617310,0.00278162
422.51869742,0.00219528
422.63122749,0.00261954
422.74376331,0.00195812
422.85630486,0.00294330
422.96885216,0.00205213
423.08140520,0.00303730
423.19396397,0.00074790
423.30652847,0.00417192
423.41909871,0.00218078
423.53167468,0.00275220
423.64425637,0.00212953
423.75684378,0.00269116
423.86943691,0.00212133
423.98203577,0.00279568
424.09464034,0.00215666
424.20725062,0.00270169
424.31986661,0.00215784
424.43248831,0.00277460
424.54511572,0.00209749
424.65774883,0.00268199
424.77038764,0.00217727
424.88303215,0.00263828
424.99568235,0.00201045
425.10833825,0.00275543
425.22099984,0.00208929
425.33366712,0.00284293
425.44634008,0.00208578
425.55901873,0.00260012
